ip.len,udp.length,dns.flags.authoritative,dns.flags.recdesired,dns.flags.recavail,dns.flags.checkdisable,dns.count.answers,dns.count.auth_rr,dns.qry.type,target
485.0,465.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
815.0,795.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
826.0,806.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
807.0,787.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
345.0,325.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
532.0,512.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
392.0,372.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3538.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
787.0,767.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
522.0,502.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
482.0,462.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
805.0,785.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
357.0,337.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1396.0,3461.0,0.0,1.0,1.0,0.0,13.0,0.0,255.0,1.0
532.0,512.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
56.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
610.0,590.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
541.0,521.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
465.0,445.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
583.0,563.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
501.0,481.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
508.0,488.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
341.0,321.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
779.0,759.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
369.0,349.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3319.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
479.0,459.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
559.0,539.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
819.0,799.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
794.0,774.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
756.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1396.0,3461.0,0.0,1.0,1.0,0.0,13.0,0.0,255.0,1.0
1492.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
362.0,342.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
824.0,804.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
379.0,359.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
564.0,544.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
563.0,543.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3319.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
1500.0,3319.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
507.0,487.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
787.0,767.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
821.0,801.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
476.0,456.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0
377.0,357.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
823.0,803.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
545.0,525.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
558.0,538.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
356.0,336.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
788.0,768.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
492.0,472.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
532.0,512.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
584.0,564.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
817.0,797.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
536.0,516.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
788.0,768.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
804.0,784.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1020.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
795.0,775.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
579.0,559.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
583.0,563.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1492.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
795.0,775.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
804.0,784.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
854.0,834.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
335.0,315.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
527.0,507.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1452.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
393.0,373.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3364.0,0.0,1.0,1.0,0.0,8.0,0.0,255.0,1.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
794.0,774.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
788.0,768.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
1500.0,3461.0,0.0,1.0,1.0,0.0,13.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
560.0,540.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
372.0,352.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
773.0,753.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
826.0,806.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
800.0,780.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
851.0,831.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
814.0,794.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
372.0,352.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
787.0,767.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
394.0,374.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
388.0,368.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
854.0,834.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1396.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
361.0,341.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
554.0,534.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
537.0,517.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
794.0,774.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
369.0,349.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
501.0,481.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
100.0,80.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
812.0,792.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
828.0,808.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
1500.0,3144.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
811.0,791.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
419.0,399.0,0.0,0.0,0.0,1.0,0.0,8.0,12.0,0.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
805.0,785.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
563.0,543.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
416.0,396.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
389.0,369.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
84.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
599.0,579.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
553.0,533.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,2436.0,0.0,1.0,1.0,0.0,12.0,0.0,255.0,1.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
418.0,398.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3562.0,0.0,1.0,1.0,0.0,10.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
599.0,579.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
808.0,788.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
344.0,324.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
828.0,808.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
100.0,80.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
348.0,328.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
583.0,563.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
790.0,770.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
1468.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3538.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
554.0,534.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3976.0,0.0,1.0,1.0,0.0,12.0,0.0,255.0,1.0
351.0,331.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
344.0,324.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3969.0,0.0,1.0,1.0,0.0,10.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1452.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
554.0,534.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
350.0,330.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
812.0,792.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
369.0,349.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
521.0,501.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
569.0,549.0,0.0,1.0,1.0,0.0,2.0,5.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
529.0,509.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
516.0,496.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
468.0,448.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
349.0,329.0,0.0,1.0,1.0,0.0,2.0,5.0,255.0,1.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
365.0,345.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
578.0,558.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
479.0,459.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
349.0,329.0,0.0,1.0,1.0,0.0,2.0,5.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
823.0,803.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
532.0,512.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
808.0,788.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
845.0,825.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
346.0,326.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
576.0,556.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
578.0,558.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
610.0,590.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
808.0,788.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
424.0,404.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
834.0,814.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
793.0,773.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1476.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
