ip.len,udp.length,dns.flags.recdesired,dns.flags.recavail,dns.flags.checkdisable,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.qry.name,target
792.0,772.0,0.0,0.0,1.0,0.0,6.0,1.0,20844050.0,0.0
370.0,350.0,0.0,0.0,1.0,0.0,5.0,1.0,79725280.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
569.0,549.0,0.0,0.0,1.0,0.0,11.0,1.0,3044475.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
129.0,109.0,0.0,0.0,1.0,0.0,2.0,1.0,65618444.0,0.0
365.0,345.0,0.0,0.0,1.0,0.0,4.0,1.0,3449428.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
680.0,660.0,0.0,0.0,1.0,0.0,7.0,4.0,92012480.0,0.0
505.0,485.0,0.0,0.0,1.0,0.0,4.0,1.0,65882560.0,0.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,28406324.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
447.0,427.0,0.0,0.0,1.0,0.0,4.0,1.0,85663190.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
389.0,369.0,0.0,0.0,1.0,0.0,6.0,1.0,9032546.0,0.0
142.0,122.0,0.0,0.0,1.0,0.0,1.0,1.0,88942930.0,0.0
367.0,347.0,0.0,0.0,1.0,0.0,4.0,1.0,6687723.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
133.0,113.0,0.0,0.0,1.0,2.0,0.0,1.0,33216468.0,0.0
468.0,448.0,0.0,0.0,1.0,0.0,4.0,3.0,92985790.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
610.0,590.0,0.0,0.0,1.0,0.0,6.0,1.0,19466412.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
612.0,592.0,0.0,0.0,1.0,0.0,6.0,1.0,79417270.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
630.0,610.0,0.0,0.0,1.0,0.0,6.0,1.0,88207280.0,0.0
630.0,610.0,0.0,0.0,1.0,0.0,6.0,1.0,25789608.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
122.0,102.0,0.0,0.0,1.0,0.0,2.0,1.0,99783380.0,0.0
125.0,105.0,0.0,0.0,1.0,0.0,2.0,1.0,34651290.0,0.0
343.0,323.0,0.0,0.0,1.0,0.0,4.0,1.0,39628204.0,0.0
168.0,148.0,0.0,0.0,1.0,0.0,2.0,3.0,31204972.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
353.0,333.0,0.0,0.0,1.0,0.0,4.0,1.0,43369348.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
809.0,789.0,0.0,0.0,1.0,0.0,6.0,1.0,73190600.0,0.0
129.0,109.0,0.0,0.0,1.0,0.0,1.0,1.0,1193187.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
427.0,407.0,0.0,0.0,1.0,0.0,8.0,1.0,37495852.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
392.0,372.0,0.0,0.0,1.0,0.0,5.0,1.0,87495090.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
393.0,373.0,0.0,0.0,1.0,0.0,5.0,1.0,36495000.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
103.0,83.0,0.0,0.0,0.0,0.0,2.0,0.0,25013670.0,0.0
650.0,630.0,0.0,0.0,1.0,0.0,7.0,1.0,70013490.0,0.0
812.0,792.0,0.0,0.0,1.0,0.0,6.0,1.0,73825640.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
574.0,554.0,0.0,0.0,1.0,0.0,4.0,1.0,22657104.0,0.0
700.0,680.0,0.0,0.0,1.0,0.0,7.0,9.0,49120970.0,0.0
370.0,350.0,0.0,0.0,1.0,0.0,5.0,1.0,5177161.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
381.0,361.0,0.0,0.0,1.0,0.0,4.0,1.0,20476148.0,0.0
395.0,375.0,0.0,0.0,1.0,0.0,6.0,1.0,19519280.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
508.0,488.0,0.0,0.0,1.0,0.0,7.0,1.0,79142910.0,0.0
395.0,375.0,0.0,0.0,1.0,0.0,6.0,1.0,43342664.0,0.0
369.0,349.0,0.0,0.0,1.0,0.0,4.0,1.0,98575144.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
521.0,501.0,0.0,0.0,1.0,0.0,7.0,1.0,84890300.0,0.0
348.0,328.0,0.0,0.0,1.0,0.0,4.0,1.0,86395544.0,0.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,28406324.0,0.0
680.0,660.0,0.0,0.0,1.0,0.0,7.0,4.0,92012480.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
124.0,104.0,0.0,0.0,1.0,0.0,2.0,1.0,60044180.0,0.0
792.0,772.0,0.0,0.0,1.0,0.0,6.0,1.0,84047120.0,0.0
394.0,374.0,0.0,0.0,1.0,0.0,6.0,1.0,20532804.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
365.0,345.0,0.0,0.0,1.0,0.0,4.0,1.0,36781824.0,0.0
146.0,126.0,0.0,0.0,1.0,0.0,2.0,3.0,88885060.0,0.0
292.0,272.0,0.0,0.0,0.0,2.0,0.0,1.0,36305100.0,0.0
173.0,153.0,0.0,0.0,1.0,0.0,4.0,1.0,22705670.0,0.0
503.0,483.0,0.0,0.0,1.0,0.0,4.0,1.0,88357384.0,0.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,3.0,15235843.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
151.0,131.0,0.0,0.0,1.0,0.0,2.0,3.0,53708770.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
510.0,490.0,0.0,0.0,1.0,0.0,4.0,1.0,38544296.0,0.0
608.0,588.0,0.0,0.0,1.0,0.0,6.0,1.0,51857944.0,0.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,13044274.0,0.0
791.0,771.0,0.0,0.0,1.0,0.0,6.0,1.0,49813244.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,13044274.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
345.0,325.0,0.0,0.0,1.0,0.0,4.0,1.0,30974992.0,0.0
617.0,597.0,0.0,0.0,1.0,0.0,6.0,1.0,88993280.0,0.0
354.0,334.0,0.0,0.0,1.0,0.0,4.0,1.0,61669670.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,28406324.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
176.0,156.0,0.0,0.0,1.0,0.0,4.0,1.0,56824600.0,0.0
818.0,798.0,0.0,0.0,1.0,0.0,6.0,1.0,65133200.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
480.0,460.0,0.0,0.0,1.0,0.0,3.0,1.0,88156150.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
357.0,337.0,0.0,0.0,1.0,0.0,4.0,1.0,92483840.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
195.0,175.0,0.0,0.0,1.0,0.0,2.0,5.0,85477620.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
345.0,325.0,0.0,0.0,1.0,0.0,4.0,1.0,30974992.0,0.0
755.0,735.0,0.0,0.0,1.0,0.0,9.0,6.0,99913816.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
148.0,128.0,0.0,0.0,1.0,0.0,2.0,1.0,16329647.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
74.0,54.0,0.0,0.0,1.0,0.0,0.0,1.0,39196504.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
807.0,787.0,0.0,0.0,1.0,0.0,8.0,8.0,76072160.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
133.0,113.0,0.0,0.0,1.0,0.0,2.0,1.0,59076936.0,0.0
393.0,373.0,0.0,0.0,1.0,0.0,6.0,1.0,59547784.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
776.0,756.0,0.0,0.0,1.0,0.0,6.0,1.0,96692930.0,0.0
109.0,89.0,0.0,0.0,1.0,1.0,0.0,1.0,99855060.0,0.0
380.0,360.0,0.0,0.0,1.0,0.0,4.0,1.0,79824210.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
721.0,701.0,0.0,0.0,1.0,0.0,8.0,1.0,33035728.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
794.0,774.0,0.0,0.0,1.0,0.0,6.0,1.0,32113584.0,0.0
795.0,775.0,0.0,0.0,1.0,0.0,6.0,1.0,71784410.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
560.0,540.0,0.0,0.0,1.0,0.0,6.0,8.0,55041104.0,0.0
696.0,676.0,0.0,0.0,1.0,0.0,7.0,9.0,71379976.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
414.0,394.0,0.0,0.0,1.0,0.0,5.0,1.0,83630610.0,0.0
505.0,485.0,0.0,0.0,1.0,0.0,8.0,1.0,82659420.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
1185.0,1165.0,0.0,0.0,1.0,0.0,6.0,1.0,83206584.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
815.0,795.0,0.0,0.0,0.0,0.0,6.0,1.0,22738592.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
382.0,362.0,0.0,0.0,1.0,0.0,4.0,1.0,41522484.0,0.0
355.0,335.0,0.0,0.0,1.0,0.0,4.0,1.0,47109776.0,0.0
368.0,348.0,0.0,0.0,1.0,0.0,4.0,1.0,33689024.0,0.0
1204.0,1184.0,0.0,0.0,1.0,0.0,6.0,1.0,85407270.0,0.0
633.0,613.0,0.0,0.0,1.0,0.0,6.0,1.0,20047032.0,0.0
680.0,660.0,0.0,0.0,1.0,0.0,7.0,4.0,97831416.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
85.0,65.0,0.0,0.0,1.0,1.0,0.0,1.0,32944076.0,0.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,28406324.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
500.0,480.0,0.0,0.0,1.0,0.0,4.0,1.0,21537004.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
344.0,324.0,0.0,0.0,1.0,0.0,4.0,1.0,69554160.0,0.0
345.0,325.0,0.0,0.0,1.0,0.0,4.0,1.0,30974992.0,0.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
237.0,217.0,0.0,0.0,1.0,0.0,4.0,5.0,88489384.0,0.0
657.0,637.0,0.0,0.0,1.0,0.0,8.0,1.0,7987231.0,0.0
645.0,625.0,0.0,0.0,1.0,0.0,6.0,2.0,28406324.0,0.0
147.0,127.0,0.0,0.0,1.0,0.0,2.0,1.0,15554137.0,0.0
676.0,656.0,0.0,0.0,1.0,0.0,7.0,4.0,43526980.0,0.0
523.0,503.0,0.0,0.0,1.0,0.0,5.0,1.0,79071784.0,0.0
88.0,68.0,0.0,0.0,1.0,1.0,0.0,1.0,31250260.0,0.0
153.0,133.0,0.0,0.0,1.0,0.0,2.0,3.0,25660356.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
142.0,122.0,0.0,0.0,1.0,0.0,2.0,1.0,91754410.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,3.0,15235843.0,0.0
646.0,626.0,0.0,0.0,1.0,0.0,6.0,3.0,95606590.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
644.0,624.0,0.0,0.0,1.0,0.0,6.0,3.0,6941863.0,0.0
354.0,334.0,0.0,0.0,1.0,0.0,4.0,1.0,48907876.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,3.0,15235843.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
391.0,371.0,0.0,0.0,1.0,0.0,6.0,1.0,52854704.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,3.0,15235843.0,0.0
370.0,350.0,0.0,0.0,1.0,0.0,4.0,1.0,22122106.0,0.0
389.0,369.0,0.0,0.0,1.0,0.0,5.0,1.0,24128286.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
143.0,123.0,0.0,0.0,1.0,0.0,2.0,1.0,24431068.0,0.0
654.0,634.0,0.0,0.0,1.0,0.0,6.0,3.0,85692070.0,0.0
382.0,362.0,0.0,0.0,1.0,0.0,5.0,1.0,46317268.0,0.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
815.0,795.0,0.0,0.0,0.0,0.0,6.0,1.0,89209450.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
138.0,118.0,0.0,0.0,1.0,0.0,1.0,1.0,25511160.0,0.0
513.0,493.0,0.0,0.0,1.0,0.0,4.0,1.0,54362990.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
368.0,348.0,0.0,0.0,1.0,0.0,4.0,1.0,39852704.0,0.0
398.0,378.0,0.0,0.0,1.0,0.0,5.0,1.0,36834332.0,0.0
367.0,347.0,0.0,0.0,1.0,0.0,4.0,1.0,60054824.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
365.0,345.0,0.0,0.0,1.0,0.0,4.0,1.0,31698230.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
809.0,789.0,0.0,0.0,1.0,0.0,6.0,1.0,300732.0,0.0
536.0,516.0,1.0,0.0,0.0,0.0,13.0,4.0,88760520.0,1.0
398.0,378.0,0.0,0.0,1.0,0.0,6.0,1.0,73652290.0,0.0
103.0,83.0,0.0,0.0,0.0,0.0,2.0,0.0,25013670.0,0.0
708.0,688.0,0.0,0.0,1.0,0.0,7.0,9.0,81110216.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
345.0,325.0,0.0,0.0,1.0,0.0,4.0,1.0,6329329.0,0.0
173.0,153.0,0.0,0.0,1.0,0.0,2.0,5.0,13479838.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
353.0,333.0,0.0,0.0,1.0,0.0,4.0,1.0,17009078.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
622.0,602.0,0.0,0.0,1.0,0.0,6.0,1.0,14113141.0,0.0
428.0,408.0,0.0,0.0,1.0,0.0,6.0,1.0,17677632.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
629.0,609.0,0.0,0.0,1.0,0.0,6.0,1.0,80546056.0,0.0
408.0,388.0,0.0,0.0,1.0,0.0,6.0,1.0,98615710.0,0.0
123.0,103.0,0.0,0.0,1.0,0.0,2.0,1.0,56167940.0,0.0
524.0,504.0,0.0,0.0,1.0,0.0,4.0,9.0,9571111.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
383.0,363.0,0.0,0.0,1.0,0.0,5.0,1.0,76325170.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
680.0,660.0,0.0,0.0,1.0,0.0,7.0,4.0,97831416.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
1205.0,1185.0,0.0,0.0,1.0,0.0,6.0,1.0,33463092.0,0.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
275.0,255.0,0.0,0.0,1.0,2.0,0.0,1.0,97173360.0,0.0
580.0,560.0,0.0,0.0,1.0,0.0,11.0,1.0,38466024.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
715.0,695.0,0.0,0.0,1.0,0.0,8.0,5.0,20666736.0,0.0
366.0,346.0,0.0,0.0,1.0,0.0,4.0,1.0,30466888.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
631.0,611.0,0.0,0.0,1.0,0.0,6.0,1.0,8940908.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
750.0,730.0,0.0,0.0,1.0,0.0,9.0,6.0,10506478.0,0.0
139.0,119.0,0.0,0.0,1.0,0.0,2.0,1.0,49502108.0,0.0
664.0,644.0,0.0,0.0,1.0,0.0,6.0,1.0,56333880.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
379.0,359.0,0.0,0.0,1.0,0.0,4.0,1.0,70595820.0,0.0
165.0,145.0,0.0,0.0,1.0,0.0,2.0,4.0,90209660.0,0.0
625.0,605.0,0.0,0.0,1.0,0.0,6.0,1.0,33511084.0,0.0
386.0,366.0,0.0,0.0,1.0,0.0,6.0,1.0,16181276.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
371.0,351.0,0.0,0.0,1.0,0.0,4.0,1.0,80041970.0,0.0
822.0,802.0,0.0,0.0,1.0,0.0,6.0,1.0,55052290.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
403.0,383.0,0.0,0.0,0.0,0.0,5.0,1.0,50218740.0,0.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
504.0,484.0,1.0,0.0,0.0,0.0,9.0,10.0,88760520.0,1.0
696.0,676.0,1.0,0.0,0.0,0.0,13.0,14.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
641.0,621.0,0.0,0.0,1.0,0.0,6.0,3.0,15235843.0,0.0
836.0,816.0,0.0,0.0,1.0,0.0,6.0,1.0,947828.0,0.0
599.0,579.0,0.0,0.0,1.0,0.0,6.0,1.0,37729348.0,0.0
456.0,436.0,0.0,0.0,1.0,0.0,4.0,3.0,41259060.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
381.0,361.0,0.0,0.0,1.0,0.0,4.0,1.0,29324096.0,0.0
649.0,629.0,0.0,0.0,1.0,0.0,6.0,1.0,1718013.0,0.0
689.0,669.0,0.0,0.0,1.0,0.0,7.0,4.0,6594633.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
834.0,814.0,0.0,0.0,0.0,0.0,6.0,1.0,8673678.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
816.0,796.0,0.0,0.0,0.0,0.0,6.0,1.0,14297703.0,0.0
815.0,795.0,0.0,0.0,0.0,0.0,6.0,1.0,28594848.0,0.0
620.0,600.0,0.0,0.0,1.0,0.0,5.0,2.0,68912320.0,0.0
373.0,353.0,0.0,0.0,1.0,0.0,4.0,1.0,91612400.0,0.0
78.0,58.0,1.0,1.0,0.0,1.0,0.0,0.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
133.0,113.0,0.0,0.0,1.0,2.0,0.0,1.0,1763497.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
73.0,53.0,1.0,1.0,0.0,0.0,0.0,1.0,88760520.0,1.0
506.0,486.0,0.0,0.0,1.0,0.0,4.0,1.0,35385490.0,0.0
505.0,485.0,0.0,0.0,1.0,0.0,4.0,1.0,16244972.0,0.0
234.0,214.0,0.0,0.0,1.0,0.0,4.0,5.0,67288090.0,0.0
89.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,88760520.0,1.0
